Member State,MS Code,Category,Product Group,Year,Production,Opening Stock,Availability,Area,Yield
Austria,AT,VQPRD wines,VQPRD wines,2003,"2,185.78","2,123.10","4,308.88",51.136,43
Austria,AT,VQPRD wines,VQPRD wines,2004,"2,221.00","2,219.30","4,440.30",51.030,44
Austria,AT,VQPRD wines,VQPRD wines,2005,"2,047.00","2,303.00","4,350.00",50.988,40
Austria,AT,VQPRD wines,VQPRD wines,2006,"2,010.00","2,105.73","4,115.73",50.681,40
Austria,AT,VQPRD wines,VQPRD wines,2001,"2,027.40","2,210.90","4,238.30",50.456,40
Austria,AT,VQPRD wines,VQPRD wines,2002,"2,139.90","2,210.80","4,350.70",50.350,43
Austria,AT,VQPRD wines,VQPRD wines,2007,"2,288.00","1,908.00","4,196.00",50.273,46
Austria,AT,P.D.O. wines,P.D.O. wines,2008,0.00,0.00,0.00,50.013,0
Austria,AT,P.D.O. wines,P.D.O. wines,2009,"2,011.60","2,391.90","4,403.50",49.272,41
Austria,AT,P.D.O. wines,P.D.O. wines,2018,"2,560.16","2,234.82","4,794.98",48.863,52
Austria,AT,P.D.O. wines,P.D.O. wines,2019,"2,138.59","2,513.36","4,651.96",48.845,44
Austria,AT,P.D.O. wines,P.D.O. wines,2017,"2,329.16","2,007.86","4,337.01",48.282,48
Austria,AT,P.D.O. wines,P.D.O. wines,2020,"2,214.51","2,430.90","4,645.41",48.062,46
Austria,AT,P.D.O. wines,P.D.O. wines,2013,"2,144.61","2,034.90","4,179.51",47.701,45
Austria,AT,P.D.O. wines,P.D.O. wines,2016,"1,855.31","2,037.77","3,893.07",47.583,39
Austria,AT,P.D.O. wines,P.D.O. wines,2015,"2,114.47","1,951.07","4,065.54",47.255,45
Austria,AT,P.D.O. wines,P.D.O. wines,2014,"1,745.79","2,160.12","3,905.92",47.237,37
Austria,AT,P.D.O. wines,P.D.O. wines,2012,"1,842.05","2,061.72","3,903.78",46.711,39
Austria,AT,P.D.O. wines,P.D.O. wines,2011,"2,257.12","1,684.64","3,941.76",46.092,49
Austria,AT,P.D.O. wines,P.D.O. wines,2010,"1,445.34","2,112.81","3,558.14",45.533,32
Austria,AT,P.D.O. wines,P.D.O. wines,2021,"2,256.55","2,412.73","4,669.28",44.913,50
Austria,AT,Non-Vinified,Non-Vinified,2021,0.49,0.00,0.49,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2020,0.47,0.00,0.47,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2019,0.49,0.00,0.49,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2018,0.55,0.00,0.55,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2017,0.48,0.00,0.48,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2016,0.21,0.00,0.21,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2015,0.35,0.00,0.35,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2014,0.30,0.00,0.30,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2013,0.33,0.00,0.33,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2012,0.30,0.00,0.30,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2011,0.33,0.00,0.33,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2010,18.67,0.00,18.67,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2009,38.20,0.00,38.20,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2007,50.00,0.00,50.00,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2006,43.00,0.00,43.00,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2004,48.70,0.00,48.70,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2003,35.98,0.00,35.98,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2002,33.10,0.00,33.10,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2001,38.00,0.00,38.00,0.000,-
Austria,AT,Non-Vinified,Non-Vinified,2000,2.00,0.00,2.00,0.000,-
Austria,AT,Other wines,Non-GI,2021,169.34,257.19,426.52,0.000,-
Austria,AT,Other wines,Non-Vinified,2021,0.00,9.30,9.30,0.000,-
Austria,AT,Other wines,Non-GI,2020,142.72,262.20,404.92,0.000,-
Austria,AT,Other wines,Non-Vinified,2020,0.00,7.29,7.29,0.000,-
Austria,AT,Other wines,Non-GI,2019,146.01,236.16,382.17,0.000,-
Austria,AT,Other wines,Non-Vinified,2019,0.00,6.26,6.26,0.000,-
Austria,AT,Other wines,Non-GI,2018,146.83,187.51,334.34,0.000,-
Austria,AT,Other wines,Non-Vinified,2018,0.00,11.15,11.15,0.000,-
Austria,AT,Other wines,Non-GI,2017,105.87,164.73,270.60,0.000,-
Austria,AT,Other wines,Non-Vinified,2017,0.00,6.56,6.56,0.000,-
Austria,AT,Other wines,Non-GI,2016,60.49,190.11,250.60,0.000,-
Austria,AT,Other wines,Non-Vinified,2016,0.00,7.66,7.66,0.000,-
Austria,AT,Other wines,Non-GI,2015,109.45,216.68,326.13,0.000,-
Austria,AT,Other wines,Non-Vinified,2015,0.00,9.20,9.20,0.000,-
Austria,AT,Other wines,Non-GI,2014,138.54,224.32,362.85,0.000,-
Austria,AT,Other wines,Non-Vinified,2014,0.00,13.40,13.40,0.000,-
Austria,AT,Other wines,Non-GI,2013,197.02,258.58,455.59,0.000,-
Austria,AT,Other wines,Non-Vinified,2013,0.00,22.40,22.40,0.000,-
Austria,AT,Other wines,Non-GI,2012,270.72,276.90,547.63,0.000,-
Austria,AT,Other wines,Non-Vinified,2012,0.00,9.17,9.17,0.000,-
Austria,AT,Other wines,Non-GI,2011,497.83,255.95,753.78,0.000,-
Austria,AT,Other wines,Non-Vinified,2011,0.00,16.48,16.48,0.000,-
Austria,AT,Other wines,Non-GI,2010,222.72,271.66,494.37,0.000,-
Austria,AT,Other wines,Non-GI,2009,238.70,3.60,242.30,0.000,-
Austria,AT,Other wines,Non-GI,2008,50.50,9.70,60.20,0.000,-
Austria,AT,Other wines,Non-GI,2007,0.00,8.00,8.00,0.000,-
Austria,AT,Other wines,Non-GI,2006,0.00,8.87,8.87,0.000,-
Austria,AT,Other wines,Non-GI,2005,0.00,6.00,6.00,0.000,-
Austria,AT,Other wines,Non-GI,2004,0.10,4.67,4.77,0.000,-
Austria,AT,Other wines,Non-GI,2003,31.00,7.04,38.04,0.000,-
Austria,AT,Other wines,Non-GI,2002,11.90,7.50,19.40,0.000,-
Austria,AT,Other wines,Non-GI,2001,0.00,8.90,8.90,0.000,-
Austria,AT,Other wines,Non-GI,2000,25.00,95.00,120.00,0.000,-
Austria,AT,Other wines,Non-GI,1999,43.00,60.00,103.00,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2021,28.70,202.07,230.77,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2020,36.95,207.11,244.06,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2019,35.82,212.90,248.72,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2018,43.78,212.07,255.85,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2017,47.76,180.92,228.68,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2016,35.25,203.20,238.46,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2015,42.74,212.21,254.95,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2014,108.44,208.64,317.08,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2013,48.71,348.60,397.30,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2012,35.34,345.27,380.61,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2011,49.10,225.26,274.36,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2010,41.51,308.61,350.11,0.000,-
Austria,AT,P.G.I. wines,P.G.I. wines,2009,57.50,281.40,338.90,0.000,-
Austria,AT,Table wine,Table wine,2008,566.66,540.02,"1,106.68",0.000,-
Austria,AT,Table wine,Table wine,2007,290.00,519.00,809.00,0.000,-
Austria,AT,Table wine,Table wine,2006,204.00,598.50,802.50,0.000,-
Austria,AT,Table wine,Table wine,2005,217.00,713.00,930.00,0.000,-
Austria,AT,Table wine,Table wine,2004,464.00,628.96,"1,092.96",0.000,-
Austria,AT,Table wine,Table wine,2003,302.84,681.90,984.74,0.000,-
Austria,AT,Table wine,Table wine,2002,414.50,769.30,"1,183.80",0.000,-
Austria,AT,Table wine,Table wine,2001,465.20,587.40,"1,052.60",0.000,-
Austria,AT,Table wine,Table wine,2000,244.00,603.00,847.00,0.000,-
Austria,AT,Table wine,Table wine,1999,586.00,655.00,"1,241.00",0.000,-
Austria,AT,Varietal,Non-GI,2021,5.21,22.95,28.16,0.000,-
Austria,AT,Varietal,Non-GI,2020,3.76,20.03,23.79,0.000,-
Austria,AT,Varietal,Non-GI,2019,3.46,16.25,19.70,0.000,-
Austria,AT,Varietal,Non-GI,2018,2.16,14.76,16.92,0.000,-
Austria,AT,Varietal,Non-GI,2017,2.44,10.12,12.56,0.000,-
Austria,AT,Varietal,Non-GI,2016,1.28,10.65,11.93,0.000,-
Austria,AT,Varietal,Non-GI,2015,1.04,11.45,12.49,0.000,-
Austria,AT,Varietal,Non-GI,2014,5.63,7.40,13.02,0.000,-
Austria,AT,Varietal,Non-GI,2013,1.29,10.91,12.21,0.000,-
Austria,AT,Varietal,Non-GI,2012,6.34,13.21,19.55,0.000,-
Austria,AT,Varietal,Non-GI,2011,10.38,10.02,20.40,0.000,-
Austria,AT,Varietal,Non-GI,2010,9.22,8.13,17.35,0.000,-
Austria,AT,Varietal,Non-GI,2009,5.90,401.22,407.12,0.000,-
Austria,AT,VQPRD wines,VQPRD wines,2008,"2,376.50","2,122.69","4,499.19",0.000,-
Austria,AT,VQPRD wines,VQPRD wines,2000,"2,066.00","2,122.00","4,188.00",0.000,-
Austria,AT,VQPRD wines,VQPRD wines,1999,"2,174.00","1,766.00","3,940.00",0.000,-
Belgium,BE,Other wines,Non-GI,2018,10.00,157.07,167.07,0.000,-
Belgium,BE,Other wines,Non-GI,2017,0.00,157.07,157.07,0.000,-
Belgium,BE,Other wines,Non-GI,2016,4.65,94.00,98.65,0.000,-
Belgium,BE,Other wines,Non-Vinified,2016,0.00,63.06,63.06,0.000,-
Belgium,BE,Other wines,Non-Vinified,2015,0.00,67.80,67.80,0.000,-
Belgium,BE,Other wines,Non-GI,2015,1.54,33.03,34.57,0.000,-
Belgium,BE,Other wines,Non-GI,2014,0.63,115.74,116.37,0.000,-
Belgium,BE,Other wines,Non-Vinified,2014,0.00,78.38,78.38,0.000,-
Belgium,BE,Other wines,Non-GI,2013,2.51,103.58,106.09,0.000,-
Belgium,BE,Other wines,Non-Vinified,2013,0.00,70.44,70.44,0.000,-
Belgium,BE,Other wines,Non-GI,2012,0.00,105.36,105.36,0.000,-
Belgium,BE,Other wines,Non-Vinified,2012,0.00,72.06,72.06,0.000,-
Belgium,BE,Other wines,Non-GI,2011,2.19,111.91,114.09,0.000,-
Belgium,BE,Other wines,Non-Vinified,2011,0.00,62.33,62.33,0.000,-
Belgium,BE,Other wines,Non-GI,2010,0.31,59.00,59.31,0.000,-
Belgium,BE,Other wines,Non-GI,2009,0.00,56.00,56.00,0.000,-
Belgium,BE,Other wines,Non-GI,2008,0.00,54.00,54.00,0.000,-
Belgium,BE,Other wines,Non-GI,2007,0.00,55.00,55.00,0.000,-
Belgium,BE,Other wines,Non-GI,2006,0.00,48.00,48.00,0.000,-
Belgium,BE,Other wines,Non-GI,2005,0.00,52.00,52.00,0.000,-
Belgium,BE,Other wines,Non-GI,2004,0.00,47.00,47.00,0.000,-
Belgium,BE,Other wines,Non-GI,2003,0.00,45.00,45.00,0.000,-
Belgium,BE,Other wines,Non-GI,2002,0.00,30.00,30.00,0.000,-
Belgium,BE,Other wines,Non-GI,2001,0.00,34.00,34.00,0.000,-
Belgium,BE,Other wines,Non-GI,2000,0.00,34.00,34.00,0.000,-
Belgium,BE,Other wines,Non-GI,1999,0.00,32.00,32.00,0.000,-
Belgium,BE,Other wines,Non-GI,1998,0.00,28.00,28.00,0.000,-
Belgium,BE,Other wines,Non-GI,1997,0.00,27.00,27.00,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2018,0.00,204.98,204.98,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2017,0.00,204.98,204.98,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2016,2.62,204.98,207.60,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2015,7.71,266.20,273.91,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2014,5.00,473.38,478.38,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2013,2.14,439.99,442.12,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2012,0.00,319.87,319.87,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2011,1.88,303.56,305.43,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2010,2.28,281.00,283.28,0.000,-
Belgium,BE,P.D.O. wines,P.D.O. wines,2009,3.00,343.00,346.00,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2018,0.00,42.81,42.81,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2017,0.00,42.81,42.81,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2016,0.48,42.81,43.29,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2015,1.03,144.37,145.40,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2014,0.47,174.67,175.14,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2013,0.69,64.47,65.17,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2012,0.00,85.48,85.48,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2011,0.63,35.44,36.06,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2010,0.61,42.00,42.61,0.000,-
Belgium,BE,P.G.I. wines,P.G.I. wines,2009,0.00,39.00,39.00,0.000,-
Belgium,BE,Table wine,Table wine,2008,1.00,111.00,112.00,0.000,-
Belgium,BE,Table wine,Table wine,2007,1.00,115.00,116.00,0.000,-
Belgium,BE,Table wine,Table wine,2006,1.00,95.00,96.00,0.000,-
Belgium,BE,Table wine,Table wine,2005,2.00,120.00,122.00,0.000,-
Belgium,BE,Table wine,Table wine,2004,2.00,134.00,136.00,0.000,-
Belgium,BE,Table wine,Table wine,2003,2.00,128.00,130.00,0.000,-
Belgium,BE,Table wine,Table wine,2002,1.00,95.00,96.00,0.000,-
Belgium,BE,Table wine,Table wine,2001,1.00,105.00,106.00,0.000,-
Belgium,BE,Table wine,Table wine,2000,2.00,129.00,131.00,0.000,-
Belgium,BE,Table wine,Table wine,1999,1.00,93.00,94.00,0.000,-
Belgium,BE,Table wine,Table wine,1998,2.00,115.00,117.00,0.000,-
Belgium,BE,Table wine,Table wine,1997,2.00,109.00,111.00,0.000,-
Belgium,BE,Varietal,Non-GI,2018,0.00,9.53,9.53,0.000,-
Belgium,BE,Varietal,Non-GI,2017,0.00,9.53,9.53,0.000,-
Belgium,BE,Varietal,Non-GI,2016,0.00,9.53,9.53,0.000,-
Belgium,BE,Varietal,Non-GI,2015,0.00,7.15,7.15,0.000,-
Belgium,BE,Varietal,Non-GI,2014,0.00,5.19,5.19,0.000,-
Belgium,BE,Varietal,Non-GI,2013,0.00,3.81,3.81,0.000,-
Belgium,BE,Varietal,Non-GI,2012,0.00,6.85,6.85,0.000,-
Belgium,BE,Varietal,Non-GI,2011,0.00,6.06,6.06,0.000,-
Belgium,BE,Varietal,Non-GI,2010,0.31,35.00,35.31,0.000,-
Belgium,BE,Varietal,Non-GI,2009,0.00,62.00,62.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2008,2.00,367.00,369.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2007,2.00,378.00,380.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2006,2.00,359.00,361.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2005,2.00,391.00,393.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2004,2.00,483.00,485.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2003,0.00,460.00,460.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2002,1.00,257.00,258.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2001,1.00,267.00,268.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,2000,0.00,303.00,303.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,1999,1.00,303.00,304.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,1998,0.00,271.00,271.00,0.000,-
Belgium,BE,VQPRD wines,VQPRD wines,1997,0.00,254.00,254.00,0.000,-
Bulgaria,BG,Table wine,Table wine,2007,"1,724.00","1,384.00","3,108.00",111.323,15
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2020,323.51,461.32,784.83,35.977,9
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2021,367.40,426.23,793.63,35.667,10
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2018,412.11,465.61,877.72,35.160,12
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2019,353.69,472.27,825.95,34.862,10
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2016,360.98,487.10,848.08,34.497,10
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2017,375.22,517.32,892.54,34.382,11
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2010,30.48,108.66,139.14,29.664,1
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2009,44.83,119.03,163.86,29.664,2
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2008,0.00,0.00,0.00,28.963,0
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2011,23.91,59.44,83.35,27.017,1
Bulgaria,BG,VQPRD wines,VQPRD wines,2007,72.00,173.00,245.00,24.437,3
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2010,383.96,537.76,921.72,23.212,17
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2009,425.00,461.17,886.17,23.212,18
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2014,322.23,807.25,"1,129.47",21.449,15
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2015,503.72,474.09,977.81,21.432,24
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2011,422.66,509.91,932.56,21.141,20
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2012,381.57,379.01,760.58,21.114,18
Bulgaria,BG,P.G.I. wines,P.G.I. wines,2013,554.02,426.23,980.25,21.072,26
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2015,16.86,29.81,46.67,15.355,1
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2014,10.53,40.31,50.84,15.284,1
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2013,20.89,34.68,55.57,15.095,1
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2012,22.45,60.38,82.83,15.082,1
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2018,5.74,13.02,18.76,3.155,2
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2019,5.40,17.65,23.05,2.746,2
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2017,7.41,18.24,25.65,2.729,3
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2016,9.51,27.69,37.20,2.519,4
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2021,5.10,11.85,16.95,0.786,6
Bulgaria,BG,P.D.O. wines,P.D.O. wines,2020,3.76,13.42,17.17,0.713,5
Bulgaria,BG,Non-Vinified,Non-Vinified,2021,51.65,0.00,51.65,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2020,66.67,0.00,66.67,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2019,59.31,0.00,59.31,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2018,43.39,0.00,43.39,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2017,77.07,0.00,77.07,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2016,37.21,0.00,37.21,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2015,56.66,0.00,56.66,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2014,86.15,0.00,86.15,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2013,30.73,0.00,30.73,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2012,65.56,0.00,65.56,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2011,48.44,0.00,48.44,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2010,36.91,0.00,36.91,0.000,-
Bulgaria,BG,Non-Vinified,Non-Vinified,2009,14.00,0.00,14.00,0.000,-
Bulgaria,BG,Other wines,Non-GI,2021,274.35,171.12,445.47,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2021,0.00,77.53,77.53,0.000,-
Bulgaria,BG,Other wines,Non-GI,2020,226.18,165.70,391.87,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2020,0.00,18.99,18.99,0.000,-
Bulgaria,BG,Other wines,Non-GI,2019,275.11,186.07,461.18,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2019,0.00,73.92,73.92,0.000,-
Bulgaria,BG,Other wines,Non-GI,2018,382.32,264.47,646.79,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2018,0.00,81.17,81.17,0.000,-
Bulgaria,BG,Other wines,Non-GI,2017,513.12,348.78,861.90,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2017,0.00,13.83,13.83,0.000,-
Bulgaria,BG,Other wines,Non-GI,2016,598.00,300.98,898.98,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2016,0.00,8.40,8.40,0.000,-
Bulgaria,BG,Other wines,Non-GI,2015,592.67,286.52,879.19,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2015,0.00,57.01,57.01,0.000,-
Bulgaria,BG,Other wines,Non-GI,2014,375.76,456.84,832.60,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2014,0.00,7.21,7.21,0.000,-
Bulgaria,BG,Other wines,Non-GI,2013,"1,045.22",275.72,"1,320.94",0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2013,0.00,8.55,8.55,0.000,-
Bulgaria,BG,Other wines,Non-GI,2012,672.15,224.77,896.92,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2012,0.00,6.15,6.15,0.000,-
Bulgaria,BG,Other wines,Non-GI,2011,426.95,397.60,824.55,0.000,-
Bulgaria,BG,Other wines,Non-Vinified,2011,0.00,11.78,11.78,0.000,-
Bulgaria,BG,Other wines,Non-GI,2010,251.17,64.66,315.83,0.000,-
Bulgaria,BG,Other wines,Non-GI,2009,762.00,150.35,912.35,0.000,-
Bulgaria,BG,Table wine,Table wine,2008,"1,551.00","1,301.00","2,852.00",0.000,-
Bulgaria,BG,Varietal,Non-GI,2021,194.37,129.07,323.44,0.000,-
Bulgaria,BG,Varietal,Non-GI,2020,202.78,162.93,365.71,0.000,-
Bulgaria,BG,Varietal,Non-GI,2019,223.19,189.02,412.20,0.000,-
Bulgaria,BG,Varietal,Non-GI,2018,240.48,193.13,433.62,0.000,-
Bulgaria,BG,Varietal,Non-GI,2017,184.14,233.08,417.22,0.000,-
Bulgaria,BG,Varietal,Non-GI,2016,239.29,142.66,381.96,0.000,-
Bulgaria,BG,Varietal,Non-GI,2015,196.90,64.64,261.54,0.000,-
Bulgaria,BG,Varietal,Non-GI,2014,38.44,81.13,119.56,0.000,-
Bulgaria,BG,Varietal,Non-GI,2013,104.34,97.08,201.42,0.000,-
Bulgaria,BG,Varietal,Non-GI,2012,195.54,56.50,252.03,0.000,-
Bulgaria,BG,Varietal,Non-GI,2011,176.28,104.51,280.79,0.000,-
Bulgaria,BG,Varietal,Non-GI,2010,327.21,675.65,"1,002.87",0.000,-
Bulgaria,BG,Varietal,Non-GI,2009,0.00,675.65,675.65,0.000,-
Bulgaria,BG,VQPRD wines,VQPRD wines,2008,66.00,138.00,204.00,0.000,-
Croatia,HR,P.D.O. wines,P.D.O. wines,2015,529.13,503.70,"1,032.84",18.991,28
Croatia,HR,P.D.O. wines,P.D.O. wines,2016,471.38,507.68,979.06,18.722,25
Croatia,HR,P.D.O. wines,P.D.O. wines,2017,470.29,522.65,992.94,18.575,25
Croatia,HR,P.D.O. wines,P.D.O. wines,2018,546.50,503.48,"1,049.98",18.123,30
Croatia,HR,P.D.O. wines,P.D.O. wines,2019,440.81,556.46,997.27,17.814,25
Croatia,HR,P.D.O. wines,P.D.O. wines,2021,443.98,554.15,998.12,17.361,26
Croatia,HR,P.D.O. wines,P.D.O. wines,2014,399.48,566.80,966.29,14.813,27
Croatia,HR,Other wines,Non-GI,2021,43.98,77.62,121.61,0.000,-
Croatia,HR,Other wines,Non-Vinified,2021,0.00,7.95,7.95,0.000,-
Croatia,HR,Other wines,Non-GI,2020,48.54,118.12,166.66,0.000,-
Croatia,HR,Other wines,Non-Vinified,2020,0.00,7.90,7.90,0.000,-
Croatia,HR,Other wines,Non-GI,2019,57.37,107.92,165.29,0.000,-
Croatia,HR,Other wines,Non-Vinified,2019,0.00,10.22,10.22,0.000,-
Croatia,HR,Other wines,Non-GI,2018,102.26,83.77,186.03,0.000,-
Croatia,HR,Other wines,Non-Vinified,2018,0.00,14.05,14.05,0.000,-
Croatia,HR,Other wines,Non-GI,2017,75.86,116.83,192.69,0.000,-
Croatia,HR,Other wines,Non-Vinified,2017,0.00,33.50,33.50,0.000,-
Croatia,HR,Other wines,Non-GI,2016,82.18,122.75,204.92,0.000,-
Croatia,HR,Other wines,Non-Vinified,2016,0.00,25.25,25.25,0.000,-
Croatia,HR,Other wines,Non-GI,2015,105.05,97.26,202.31,0.000,-
Croatia,HR,Other wines,Non-Vinified,2015,0.00,26.31,26.31,0.000,-
Croatia,HR,Other wines,Non-GI,2014,81.65,129.69,211.34,0.000,-
Croatia,HR,Other wines,Non-Vinified,2014,0.00,25.00,25.00,0.000,-
Croatia,HR,Other wines,Non-GI,2013,91.59,128.36,219.94,0.000,-
Croatia,HR,Other wines,Non-Vinified,2013,0.00,0.74,0.74,0.000,-
Croatia,HR,P.D.O. wines,P.D.O. wines,2020,569.73,630.21,"1,199.94",0.000,-
Croatia,HR,P.D.O. wines,P.D.O. wines,2013,426.10,519.74,945.84,0.000,-
Croatia,HR,P.G.I. wines,P.G.I. wines,2021,0.00,0.00,0.00,0.000,-
Croatia,HR,P.G.I. wines,P.G.I. wines,2019,0.00,0.00,0.00,0.000,-
Croatia,HR,P.G.I. wines,P.G.I. wines,2018,0.00,0.00,0.00,0.000,-
Croatia,HR,P.G.I. wines,P.G.I. wines,2017,0.00,0.00,0.00,0.000,-
Croatia,HR,P.G.I. wines,P.G.I. wines,2016,0.00,0.00,0.00,0.000,-
Croatia,HR,P.G.I. wines,P.G.I. wines,2015,0.00,0.00,0.00,0.000,-
Croatia,HR,Varietal,Non-GI,2021,37.96,34.56,72.53,0.000,-
Croatia,HR,Varietal,Non-GI,2020,41.77,48.85,90.61,0.000,-
Croatia,HR,Varietal,Non-GI,2019,26.41,56.77,83.18,0.000,-
Croatia,HR,Varietal,Non-GI,2018,83.82,36.18,119.99,0.000,-
Croatia,HR,Varietal,Non-GI,2017,29.79,39.86,69.65,0.000,-
Croatia,HR,Varietal,Non-GI,2016,59.75,58.36,118.11,0.000,-
Croatia,HR,Varietal,Non-GI,2015,56.61,41.60,98.21,0.000,-
Croatia,HR,Varietal,Non-GI,2014,42.18,44.74,86.92,0.000,-
